År;Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
2023;14 99;FALKÖPING;YLLESTADS FÖRSAMLING;34.983;33.688;21.95;11.48;0.258;1.295
2023;14 99;FALKÖPING;ÅSARPS FÖRSAMLING;35.363;33.688;21.95;11.48;0.258;1.675
2023;14 99;FALKÖPING;ÅSLEBYGDENS FÖRSAMLING;34.983;33.688;21.95;11.48;0.258;1.295
2023;17 15;KIL;BODA FÖRSAMLING;34.923;33.808;21.87;11.68;0.258;1.115
2023;17 15;KIL;FRYKERUDS FÖRSAMLING;34.923;33.808;21.87;11.68;0.258;1.115
2023;17 15;KIL;STORA KILS FÖRSAMLING;34.923;33.808;21.87;11.68;0.258;1.115
2023;17 30;EDA;EDA FÖRSAMLING;35.533;34.208;22.27;11.68;0.258;1.325
2023;17 30;EDA;JÄRNSKOG-SKILLINGMARKS FÖRSAMLING;35.533;34.208;22.27;11.68;0.258;1.325
2023;17 30;EDA;KÖLA FÖRSAMLING;35.533;34.208;22.27;11.68;0.258;1.325
2023;17 37;TORSBY;FRYKSÄNDE FÖRSAMLING;35.223;33.958;22.02;11.68;0.258;1.265
2023;17 37;TORSBY;LEKVATTNETS FÖRSAMLING;35.223;33.958;22.02;11.68;0.258;1.265
2023;17 37;TORSBY;VITSANDS FÖRSAMLING;35.223;33.958;22.02;11.68;0.258;1.265
2023;17 37;TORSBY;ÖSTMARKS FÖRSAMLING;35.223;33.958;22.02;11.68;0.258;1.265
2023;17 37;TORSBY;ÖVRE ÄLVDALS FÖRSAMLING;35.348;33.958;22.02;11.68;0.258;1.39
2023;17 60;STORFORS;STORFORS FÖRSAMLING;35.973;34.638;22.70;11.68;0.258;1.335
2023;17 61;HAMMARÖ;HAMMARÖ FÖRSAMLING;35.683;34.858;22.92;11.68;0.258;0.825
2023;17 62;MUNKFORS;FORSHAGA-MUNKFORS FÖRSAMLING;35.063;33.958;22.02;11.68;0.258;1.105
2023;17 63;FORSHAGA;FORSHAGA-MUNKFORS FÖRSAMLING;34.913;33.808;21.87;11.68;0.258;1.105
2023;17 64;GRUMS;ED-BORGVIKS FÖRSAMLING;35.733;34.438;22.50;11.68;0.258;1.295
2023;17 64;GRUMS;GRUMS FÖRSAMLING;35.733;34.438;22.50;11.68;0.258;1.295
2023;17 64;GRUMS;VÄRMSKOGS FÖRSAMLING;35.733;34.438;22.50;11.68;0.258;1.295
2023;17 65;ÅRJÄNG;BLOMSKOGS FÖRSAMLING;35.578;33.908;21.97;11.68;0.258;1.67
2023;17 65;ÅRJÄNG;HOLMEDAL-KARLANDA FÖRSAMLING;35.578;33.908;21.97;11.68;0.258;1.67
2023;17 65;ÅRJÄNG;SILBODALS FÖRSAMLING;35.578;33.908;21.97;11.68;0.258;1.67
2023;17 65;ÅRJÄNG;SILLERUDS FÖRSAMLING;35.578;33.908;21.97;11.68;0.258;1.67
2023;17 65;ÅRJÄNG;TRANKILS FÖRSAMLING;35.578;33.908;21.97;11.68;0.258;1.67
2023;17 65;ÅRJÄNG;TÖCKSMARKS FÖRSAMLING;35.578;33.908;21.97;11.68;0.258;1.67
2023;17 65;ÅRJÄNG;VÄSTRA FÅGELVIKS FÖRSAMLING;35.578;33.908;21.97;11.68;0.258;1.67
2023;17 65;ÅRJÄNG;ÖSTERVALLSKOGS FÖRSAMLING;35.578;33.908;21.97;11.68;0.258;1.67
2023;17 66;SUNNE;GRÄSMARKS FÖRSAMLING;34.893;33.608;21.67;11.68;0.258;1.285
2023;17 66;SUNNE;LYSVIKS FÖRSAMLING;35.003;33.608;21.67;11.68;0.258;1.395
2023;17 66;SUNNE;SUNNE FÖRSAMLING;34.893;33.608;21.67;11.68;0.258;1.285
2023;17 66;SUNNE;VÄSTRA ÄMTERVIKS FÖRSAMLING;34.893;33.608;21.67;11.68;0.258;1.285
2023;17 66;SUNNE;ÖSTRA ÄMTERVIKS FÖRSAMLING;34.893;33.608;21.67;11.68;0.258;1.285
2023;17 80;KARLSTAD;ALSTER-NYEDSBYGDENS FÖRSAMLING;34.198;33.208;21.27;11.68;0.258;0.99
2023;17 80;KARLSTAD;GRAVA FÖRSAMLING;34.123;33.208;21.27;11.68;0.258;0.915
2023;17 80;KARLSTAD;KARLSTADS DOMKYRKOFÖRSAMLING;34.198;33.208;21.27;11.68;0.258;0.99
2023;17 80;KARLSTAD;NORRSTRANDS FÖRSAMLING;34.198;33.208;21.27;11.68;0.258;0.99
2023;17 80;KARLSTAD;NOR-SEGERSTADS FÖRSAMLING;34.273;33.208;21.27;11.68;0.258;1.065
2023;17 80;KARLSTAD;VÄSE-FÅGELVIKS FÖRSAMLING;34.198;33.208;21.27;11.68;0.258;0.99
2023;17 80;KARLSTAD;VÄSTERSTRANDS FÖRSAMLING;34.198;33.208;21.27;11.68;0.258;0.99
2023;17 81;KRISTINEHAMN;KRISTINEHAMNS FÖRSAMLING;35.083;33.908;21.97;11.68;0.258;1.175
2023;17 81;KRISTINEHAMN;RUDSKOGA FÖRSAMLING;35.083;33.908;21.97;11.68;0.258;1.175
2023;17 81;KRISTINEHAMN;VISNUMS FÖRSAMLING;35.083;33.908;21.97;11.68;0.258;1.175
2023;17 81;KRISTINEHAMN;VISNUMS-KILS FÖRSAMLING;35.083;33.908;21.97;11.68;0.258;1.175
2023;17 81;KRISTINEHAMN;ÖLME FÖRSAMLING;35.083;33.908;21.97;11.68;0.258;1.175
2023;17 82;FILIPSTAD;FILIPSTADS FÖRSAMLING;35.573;34.208;22.27;11.68;0.258;1.365
2023;17 83;HAGFORS;EKSHÄRADS FÖRSAMLING;35.133;33.958;22.02;11.68;0.258;1.175
2023;17 83;HAGFORS;HAGFORS-GUSTAV ADOLFS FÖRSAMLING;35.163;33.958;22.02;11.68;0.258;1.205
2023;17 83;HAGFORS;NORRA RÅDA-SUNNEMO FÖRSAMLING;35.163;33.958;22.02;11.68;0.258;1.205
2023;17 84;ARVIKA;ARVIKA-NY FÖRSAMLING;34.973;33.688;21.75;11.68;0.258;1.285
2023;17 84;ARVIKA;BRUNSKOGS FÖRSAMLING;34.973;33.688;21.75;11.68;0.258;1.285
2023;17 84;ARVIKA;GLAVA FÖRSAMLING;34.973;33.688;21.75;11.68;0.258;1.285
2023;17 84;ARVIKA;GUNNARSKOGS FÖRSAMLING;34.973;33.688;21.75;11.68;0.258;1.285
2023;17 84;ARVIKA;MANGSKOGS FÖRSAMLING;34.973;33.688;21.75;11.68;0.258;1.285
2023;17 84;ARVIKA;STAVNÄS-HÖGERUDS FÖRSAMLING;34.973;33.688;21.75;11.68;0.258;1.285
2023;17 84;ARVIKA;ÄLGÅ FÖRSAMLING;34.973;33.688;21.75;11.68;0.258;1.285
2023;17 85;SÄFFLE;BRO FÖRSAMLING;34.743;33.458;21.52;11.68;0.258;1.285
2023;17 85;SÄFFLE;GILLBERGA FÖRSAMLING;34.743;33.458;21.52;11.68;0.258;1.285
2023;17 85;SÄFFLE;KILA FÖRSAMLING;34.743;33.458;21.52;11.68;0.258;1.285
2023;17 85;SÄFFLE;LÅNGSERUDS FÖRSAMLING;34.743;33.458;21.52;11.68;0.258;1.285
2023;17 85;SÄFFLE;NY-HUGGENÄS FÖRSAMLING;34.743;33.458;21.52;11.68;0.258;1.285
2023;17 85;SÄFFLE;SVANSKOGS FÖRSAMLING;34.743;33.458;21.52;11.68;0.258;1.285
2023;17 85;SÄFFLE;SÄFFLE FÖRSAMLING;34.743;33.458;21.52;11.68;0.258;1.285
2023;17 85;SÄFFLE;SÖDRA VÄRMLANDSNÄS FÖRSAMLING;34.743;33.458;21.52;11.68;0.258;1.285
2023;17 85;SÄFFLE;TVETA FÖRSAMLING;34.743;33.458;21.52;11.68;0.258;1.285
2023;18 14;LEKEBERG;EDSBERGS FÖRSAMLING;35.138;34.238;22.43;11.55;0.258;0.90
2023;18 14;LEKEBERG;KNISTA FÖRSAMLING;35.578;34.238;22.43;11.55;0.258;1.34
2023;18 60;LAXÅ;FINNERÖDJA-TIVEDS FÖRSAMLING;35.368;33.988;22.18;11.55;0.258;1.38
2023;18 60;LAXÅ;RAMUNDEBODA FÖRSAMLING;35.368;33.988;22.18;11.55;0.258;1.38
2023;18 60;LAXÅ;SKAGERSHULTS FÖRSAMLING;35.368;33.988;22.18;11.55;0.258;1.38
2023;18 61;HALLSBERG;HALLSBERGS FÖRSAMLING;34.368;33.358;21.55;11.55;0.258;1.01
2023;18 61;HALLSBERG;SKÖLLERSTA FÖRSAMLING;34.598;33.358;21.55;11.55;0.258;1.24
2023;18 61;HALLSBERG;VIBY FÖRSAMLING;34.568;33.358;21.55;11.55;0.258;1.21
2023;18 62;DEGERFORS;DEGERFORS-NYSUNDS FÖRSAMLING;35.733;34.808;23.00;11.55;0.258;0.925
2023;18 63;HÄLLEFORS;GRYTHYTTANS FÖRSAMLING;35.238;33.858;22.05;11.55;0.258;1.38
2023;18 63;HÄLLEFORS;HÄLLEFORS-HJULSJÖ FÖRSAMLING;35.238;33.858;22.05;11.55;0.258;1.38
2023;18 64;LJUSNARSBERG;LJUSNARSBERGS FÖRSAMLING;34.598;33.308;21.50;11.55;0.258;1.29
2023;18 80;ÖREBRO;ADOLFSBERGS FÖRSAMLING;34.058;33.158;21.35;11.55;0.258;0.90
2023;18 80;ÖREBRO;ALMBY FÖRSAMLING;34.058;33.158;21.35;11.55;0.258;0.90
2023;18 80;ÖREBRO;ASKER-LÄNNÄS FÖRSAMLING;34.498;33.158;21.35;11.55;0.258;1.34
2023;18 80;ÖREBRO;AXBERGS FÖRSAMLING;34.228;33.158;21.35;11.55;0.258;1.07
2023;18 80;ÖREBRO;GLANSHAMMARS FÖRSAMLING;34.228;33.158;21.35;11.55;0.258;1.07
2023;18 80;ÖREBRO;KVISMARE FÖRSAMLING;34.378;33.158;21.35;11.55;0.258;1.22
2023;18 80;ÖREBRO;LÄNGBRO FÖRSAMLING;34.058;33.158;21.35;11.55;0.258;0.90
2023;18 80;ÖREBRO;MIKAELS FÖRSAMLING;34.058;33.158;21.35;11.55;0.258;0.90
2023;18 80;ÖREBRO;MOSJÖ-TÄBY FÖRSAMLING;34.058;33.158;21.35;11.55;0.258;0.90
2023;18 80;ÖREBRO;TYSSLINGE FÖRSAMLING;34.268;33.158;21.35;11.55;0.258;1.11
2023;18 80;ÖREBRO;ÖREBRO NIKOLAI FÖRSAMLING;34.058;33.158;21.35;11.55;0.258;0.90
2023;18 80;ÖREBRO;ÖREBRO OLAUS PETRI FÖRSAMLING;34.058;33.158;21.35;11.55;0.258;0.90
2023;18 81;KUMLA;EKEBY FÖRSAMLING;34.428;33.408;21.60;11.55;0.258;1.02
2023;18 81;KUMLA;HARDEMO FÖRSAMLING;34.428;33.408;21.60;11.55;0.258;1.02
2023;18 81;KUMLA;KUMLA FÖRSAMLING;34.428;33.408;21.60;11.55;0.258;1.02
2023;18 82;ASKERSUND;ASKERSUND-HAMMARS FÖRSAMLING;34.748;33.658;21.85;11.55;0.258;1.09
2023;18 82;ASKERSUND;LERBÄCKS FÖRSAMLING;34.748;33.658;21.85;11.55;0.258;1.09
2023;18 82;ASKERSUND;SNAVLUNDA FÖRSAMLING;34.748;33.658;21.85;11.55;0.258;1.09
2023;18 83;KARLSKOGA;KARLSKOGA FÖRSAMLING;34.733;33.808;22.00;11.55;0.258;0.925
2023;18 84;NORA;NORA BERGSLAGSFÖRSAMLING;35.468;34.058;22.25;11.55;0.258;1.41
2023;18 85;LINDESBERG;FELLINGSBRO FÖRSAMLING;35.448;34.108;22.30;11.55;0.258;1.34
2023;18 85;LINDESBERG;LINDE BERGSLAGS FÖRSAMLING;35.388;34.108;22.30;11.55;0.258;1.28
2023;18 85;LINDESBERG;NÄSBY FÖRSAMLING;35.448;34.108;22.30;11.55;0.258;1.34
2023;19 04;SKINNSKATTEBERG;SKINNSKATTEBERG MED HED OCH GUNNILBO;34.908;33.598;22.46;10.88;0.258;1.31
2023;19 07;SURAHAMMAR;SURA-RAMNÄS FÖRSAMLING;34.628;33.448;22.31;10.88;0.258;1.18
2023;19 60;KUNGSÖR;KUNGSÖRS FÖRSAMLING;34.398;33.168;22.03;10.88;0.258;1.23
2023;19 61;HALLSTAHAMMAR;HALLSTAHAMMAR-KOLBÄCKS FÖRSAMLING;33.968;32.948;21.81;10.88;0.258;1.02
2023;19 62;NORBERG;NORBERG-KARBENNINGS FÖRSAMLING;35.188;33.798;22.66;10.88;0.258;1.39
2023;19 80;VÄSTERÅS;DINGTUNA-LILLHÄRADS FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;GIDEONSBERGS FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;KUNGSÅRA FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;NORRBO FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;RYTTERNE FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;SKERIKE FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;TILLBERGA FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;VIKSÄNGS FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;VÄSTERÅS BADELUNDA FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;VÄSTERÅS DOMKYRKOFÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;VÄSTERÅS LUNDBY FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;VÄSTERÅS-BARKARÖ FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 80;VÄSTERÅS;ÖNSTA FÖRSAMLING;32.458;31.498;20.36;10.88;0.258;0.96
2023;19 81;SALA;KILA FÖRSAMLING;34.868;33.448;22.31;10.88;0.258;1.42
2023;19 81;SALA;KUMLA FÖRSAMLING;34.868;33.448;22.31;10.88;0.258;1.42
2023;19 81;SALA;MÖKLINTA FÖRSAMLING;34.428;33.448;22.31;10.88;0.258;0.98
2023;19 81;SALA;NORRBY FÖRSAMLING;34.428;33.448;22.31;10.88;0.258;0.98
2023;19 81;SALA;SALA FÖRSAMLING;34.428;33.448;22.31;10.88;0.258;0.98
2023;19 81;SALA;TÄRNA FÖRSAMLING;34.868;33.448;22.31;10.88;0.258;1.42
2023;19 81;SALA;VÄSTERFÄRNEBO-FLÄCKEBO FÖRSAMLING;34.938;33.448;22.31;10.88;0.258;1.49
2023;19 82;FAGERSTA;VÄSTANFORS-VÄSTERVÅLA FÖRSAMLING;34.458;33.248;22.11;10.88;0.258;1.21
2023;19 83;KÖPING;KÖPINGSBYGDENS FÖRSAMLING;34.348;33.298;22.16;10.88;0.258;1.05
2023;19 83;KÖPING;MALMA FÖRSAMLING;34.348;33.298;22.16;10.88;0.258;1.05
2023;19 84;ARBOGA;ARBOGABYGDENS FÖRSAMLING;34.858;33.548;22.41;10.88;0.258;1.31
2023;20 21;VANSBRO;JÄRNA MED NÅS OCH ÄPPELBO FÖRSAMLING;35.498;34.188;22.30;11.63;0.258;1.31
2023;20 23;MALUNG-SÄLEN;LIMA-TRANSTRANDS FÖRSAMLING;35.798;34.458;22.57;11.63;0.258;1.34
2023;20 23;MALUNG-SÄLEN;MALUNGS FÖRSAMLING;35.668;34.458;22.57;11.63;0.258;1.21
2023;20 26;GAGNEF;FLODA FÖRSAMLING;35.408;34.178;22.29;11.63;0.258;1.23
2023;20 26;GAGNEF;GAGNEFS FÖRSAMLING;35.408;34.178;22.29;11.63;0.258;1.23
2023;20 26;GAGNEF;MOCKFJÄRDS FÖRSAMLING;35.408;34.178;22.29;11.63;0.258;1.23
2023;20 29;LEKSAND;DJURA FÖRSAMLING;35.068;33.708;21.82;11.63;0.258;1.36
2023;20 29;LEKSAND;LEKSANDS FÖRSAMLING;35.068;33.708;21.82;11.63;0.258;1.36
2023;20 29;LEKSAND;SILJANSNÄS FÖRSAMLING;35.068;33.708;21.82;11.63;0.258;1.36
2023;20 29;LEKSAND;ÅHLS FÖRSAMLING;35.068;33.708;21.82;11.63;0.258;1.36
2023;20 31;RÄTTVIK;BODA FÖRSAMLING;35.028;33.708;21.82;11.63;0.258;1.32
2023;20 31;RÄTTVIK;ORE FÖRSAMLING;35.028;33.708;21.82;11.63;0.258;1.32
2023;20 31;RÄTTVIK;RÄTTVIKS FÖRSAMLING;35.028;33.708;21.82;11.63;0.258;1.32
2023;20 34;ORSA;ORSA FÖRSAMLING;35.588;34.208;22.32;11.63;0.258;1.38
2023;20 39;ÄLVDALEN;IDRE-SÄRNA FÖRSAMLING;36.398;34.678;22.79;11.63;0.258;1.72
2023;20 39;ÄLVDALEN;ÄLVDALENS FÖRSAMLING;36.208;34.678;22.79;11.63;0.258;1.53
2023;20 61;SMEDJEBACKEN;NORRBÄRKE FÖRSAMLING;35.576;34.348;22.46;11.63;0.258;1.228
2023;20 61;SMEDJEBACKEN;SÖDERBÄRKE FÖRSAMLING;35.576;34.348;22.46;11.63;0.258;1.228
2023;20 62;MORA;MORA FÖRSAMLING;35.358;34.228;22.34;11.63;0.258;1.13
2023;20 80;FALUN;ASPEBODA FÖRSAMLING;34.968;33.958;22.07;11.63;0.258;1.01
2023;20 80;FALUN;BJURSÅS FÖRSAMLING;35.188;33.958;22.07;11.63;0.258;1.23
2023;20 80;FALUN;ENVIKENS FÖRSAMLING;35.258;33.958;22.07;11.63;0.258;1.30
2023;20 80;FALUN;FALU KRISTINE FÖRSAMLING;34.968;33.958;22.07;11.63;0.258;1.01
2023;20 80;FALUN;GRYCKSBO FÖRSAMLING;34.968;33.958;22.07;11.63;0.258;1.01
2023;20 80;FALUN;STORA KOPPARBERGS FÖRSAMLING;34.968;33.958;22.07;11.63;0.258;1.01
2023;20 80;FALUN;SUNDBORNS FÖRSAMLING;35.258;33.958;22.07;11.63;0.258;1.30
2023;20 80;FALUN;SVÄRDSJÖ FÖRSAMLING;35.258;33.958;22.07;11.63;0.258;1.30
2023;20 80;FALUN;VIKA-HOSJÖ FÖRSAMLING;34.968;33.958;22.07;11.63;0.258;1.01
2023;20 81;BORLÄNGE;STORA TUNA FÖRSAMLING;35.188;34.308;22.42;11.63;0.258;0.88
2023;20 81;BORLÄNGE;TORSÅNGS FÖRSAMLING;35.188;34.308;22.42;11.63;0.258;0.88
2023;20 82;SÄTER;SÄTERBYGDENS FÖRSAMLING;35.508;34.208;22.32;11.63;0.258;1.30
2023;20 83;HEDEMORA;HEDEMORA, HUSBY OCH GARPENBERGS FÖRS;35.408;34.058;22.17;11.63;0.258;1.35
2023;20 84;AVESTA;AVESTA FÖRSAMLING;35.028;33.858;21.97;11.63;0.258;1.17
2023;20 84;AVESTA;BY FÖRSAMLING;35.138;33.858;21.97;11.63;0.258;1.28
2023;20 84;AVESTA;FOLKÄRNA FÖRSAMLING;35.138;33.858;21.97;11.63;0.258;1.28
2023;20 84;AVESTA;GRYTNÄS FÖRSAMLING;35.028;33.858;21.97;11.63;0.258;1.17
2023;20 85;LUDVIKA;GRÄNGE-SÄFSNÄS FÖRSAMLING;35.218;33.958;22.07;11.63;0.258;1.26
2023;20 85;LUDVIKA;LUDVIKA FÖRSAMLING;35.008;33.958;22.07;11.63;0.258;1.05
2023;21 01;OCKELBO;OCKELBO FÖRSAMLING;35.738;34.528;22.76;11.51;0.258;1.21
2023;21 04;HOFORS;HOFORS FÖRSAMLING;35.828;34.628;22.86;11.51;0.258;1.20
2023;21 04;HOFORS;TORSÅKERS FÖRSAMLING;35.958;34.628;22.86;11.51;0.258;1.33
2023;21 21;OVANÅKER;ALFTA-OVANÅKERS FÖRSAMLING;34.838;33.628;21.86;11.51;0.258;1.21
2023;21 32;NORDANSTIG;BERGSJÖ FÖRSAMLING;35.538;34.278;22.51;11.51;0.258;1.26
2023;21 32;NORDANSTIG;NORDANSTIGSKUSTENS FÖRSAMLING;35.568;34.278;22.51;11.51;0.258;1.29
2023;21 61;LJUSDAL;FÄRILA-KÅRBÖLE FÖRSAMLING;35.238;34.128;22.36;11.51;0.258;1.11
2023;21 61;LJUSDAL;JÄRVSÖ FÖRSAMLING;35.238;34.128;22.36;11.51;0.258;1.11
2023;21 61;LJUSDAL;LJUSDAL-RAMSJÖ FÖRSAMLING;35.238;34.128;22.36;11.51;0.258;1.11
2023;21 61;LJUSDAL;LOS-HAMRA FÖRSAMLING;35.238;34.128;22.36;11.51;0.258;1.11
2023;21 80;GÄVLE;GÄVLE FÖRSAMLING;34.998;34.028;22.26;11.51;0.258;0.97
2023;21 80;GÄVLE;HAMRÅNGE FÖRSAMLING;35.139;34.028;22.26;11.51;0.258;1.111
2023;21 80;GÄVLE;HEDESUNDA FÖRSAMLING;34.928;34.028;22.26;11.51;0.258;0.90
2023;21 80;GÄVLE;HILLE FÖRSAMLING;35.139;34.028;22.26;11.51;0.258;1.111
2023;21 80;GÄVLE;VALBO FÖRSAMLING;34.928;34.028;22.26;11.51;0.258;0.90
2023;21 81;SANDVIKEN;JÄRBO FÖRSAMLING;34.568;33.378;21.61;11.51;0.258;1.19
2023;21 81;SANDVIKEN;OVANSJÖ FÖRSAMLING;34.568;33.378;21.61;11.51;0.258;1.19
2023;21 81;SANDVIKEN;SANDVIKENS FÖRSAMLING;34.508;33.378;21.61;11.51;0.258;1.13
2023;21 81;SANDVIKEN;ÅRSUNDA-ÖSTERFÄRNEBO FÖRSAMLING;34.508;33.378;21.61;11.51;0.258;1.13
2023;21 82;SÖDERHAMN;LJUSNE FÖRSAMLING;34.588;33.428;21.66;11.51;0.258;1.16
2023;21 82;SÖDERHAMN;MO-BERGVIKS FÖRSAMLING;34.588;33.428;21.66;11.51;0.258;1.16
2023;21 82;SÖDERHAMN;NORRALA-TRÖNÖ FÖRSAMLING;34.468;33.428;21.66;11.51;0.258;1.04
2023;21 82;SÖDERHAMN;SKOGS FÖRSAMLING;34.588;33.428;21.66;11.51;0.258;1.16
2023;21 82;SÖDERHAMN;SÖDERALA FÖRSAMLING;34.588;33.428;21.66;11.51;0.258;1.16
2023;21 82;SÖDERHAMN;SÖDERHAMN-SANDARNE FÖRSAMLING;34.518;33.428;21.66;11.51;0.258;1.09
2023;21 83;BOLLNÄS;ARBRÅ-UNDERSVIKS FÖRSAMLING;34.648;33.628;21.86;11.51;0.258;1.02
2023;21 83;BOLLNÄS;BOLLNÄS FÖRSAMLING;34.648;33.628;21.86;11.51;0.258;1.02
2023;21 83;BOLLNÄS;HANEBO-SEGERSTA FÖRSAMLING;34.648;33.628;21.86;11.51;0.258;1.02
2023;21 83;BOLLNÄS;RENGSJÖ FÖRSAMLING;34.648;33.628;21.86;11.51;0.258;1.02
2023;21 84;HUDIKSVALL;BJURÅKER-NORRBO FÖRSAMLING;34.536;33.378;21.61;11.51;0.258;1.158
2023;21 84;HUDIKSVALL;DELSBO FÖRSAMLING;34.536;33.378;21.61;11.51;0.258;1.158
2023;21 84;HUDIKSVALL;ENÅNGER-NJUTÅNGERS FÖRSAMLING;34.528;33.378;21.61;11.51;0.258;1.15
2023;21 84;HUDIKSVALL;FORSA-HÖGS FÖRSAMLING;34.478;33.378;21.61;11.51;0.258;1.10
2023;21 84;HUDIKSVALL;HUDIKSVALLSBYGDENS FÖRSAMLING;34.311;33.378;21.61;11.51;0.258;0.933
2023;22 60;ÅNGE;BORGSJÖ-HAVERÖ FÖRSAMLING;36.528;34.878;23.33;11.29;0.258;1.65
2023;22 60;ÅNGE;TORPS FÖRSAMLING;36.448;34.878;23.33;11.29;0.258;1.57
2023;22 62;TIMRÅ;HÄSSJÖ FÖRSAMLING;36.138;34.738;23.19;11.29;0.258;1.40
2023;22 62;TIMRÅ;LJUSTORPS FÖRSAMLING;36.138;34.738;23.19;11.29;0.258;1.40
2023;22 62;TIMRÅ;TIMRÅ FÖRSAMLING;36.058;34.738;23.19;11.29;0.258;1.32
2023;22 62;TIMRÅ;TYNDERÖ FÖRSAMLING;36.138;34.738;23.19;11.29;0.258;1.40
2023;22 80;HÄRNÖSAND;HEMSÖ FÖRSAMLING;36.358;34.888;23.34;11.29;0.258;1.47
2023;22 80;HÄRNÖSAND;HÄGGDÅNGERS FÖRSAMLING;36.358;34.888;23.34;11.29;0.258;1.47
2023;22 80;HÄRNÖSAND;HÄRNÖSANDS DOMKYRKOFÖRSAMLING;36.358;34.888;23.34;11.29;0.258;1.47
2023;22 80;HÄRNÖSAND;HÖGSJÖ FÖRSAMLING;36.358;34.888;23.34;11.29;0.258;1.47
2023;22 80;HÄRNÖSAND;STIGSJÖ FÖRSAMLING;36.358;34.888;23.34;11.29;0.258;1.47
2023;22 80;HÄRNÖSAND;SÄBRÅ FÖRSAMLING;36.358;34.888;23.34;11.29;0.258;1.47
2023;22 80;HÄRNÖSAND;VIKSJÖ FÖRSAMLING;36.358;34.888;23.34;11.29;0.258;1.47
2023;22 81;SUNDSVALL;ALNÖ FÖRSAMLING;35.188;34.138;22.59;11.29;0.258;1.05
2023;22 81;SUNDSVALL;HOLMS FÖRSAMLING;35.588;34.138;22.59;11.29;0.258;1.45
2023;22 81;SUNDSVALL;INDALS FÖRSAMLING;35.588;34.138;22.59;11.29;0.258;1.45
2023;22 81;SUNDSVALL;LIDENS FÖRSAMLING;35.588;34.138;22.59;11.29;0.258;1.45
2023;22 81;SUNDSVALL;NJURUNDA FÖRSAMLING;35.338;34.138;22.59;11.29;0.258;1.20
2023;22 81;SUNDSVALL;SELÅNGERS FÖRSAMLING;35.688;34.138;22.59;11.29;0.258;1.55
2023;22 81;SUNDSVALL;SKÖNS FÖRSAMLING;35.338;34.138;22.59;11.29;0.258;1.20
2023;22 81;SUNDSVALL;STÖDE FÖRSAMLING;35.358;34.138;22.59;11.29;0.258;1.22
2023;22 81;SUNDSVALL;SUNDSVALLS FÖRSAMLING;35.358;34.138;22.59;11.29;0.258;1.22
2023;22 81;SUNDSVALL;SÄTTNA FÖRSAMLING;35.588;34.138;22.59;11.29;0.258;1.45
2023;22 81;SUNDSVALL;TUNA-ATTMARS FÖRSAMLING;35.408;34.138;22.59;11.29;0.258;1.27
2023;22 82;KRAMFORS;BJÄRTRÅ FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 82;KRAMFORS;DALS FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 82;KRAMFORS;GUDMUNDRÅ FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 82;KRAMFORS;NORA-SKOGS FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 82;KRAMFORS;NORDINGRÅ FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 82;KRAMFORS;STYRNÄS FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 82;KRAMFORS;TORSÅKERS FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 82;KRAMFORS;ULLÅNGERS FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 82;KRAMFORS;VIBYGGERÅ FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 82;KRAMFORS;YTTERLÄNNÄS FÖRSAMLING;36.288;34.688;23.14;11.29;0.258;1.60
2023;22 83;SOLLEFTEÅ;BOTEÅ FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
